bar_open,available_at,open,high,low,close,volume,a158_kmid,a158_klen,a158_kmid2,a158_kup,a158_klow,a158_ksft,a158_roc_5,a158_ma_5,a158_std_5,a158_rsv_5,a158_vma_5,a158_corr_5,a158_roc_20,a158_ma_20,a158_std_20,a158_rsv_20,a158_vma_20,a158_corr_20,a101_002,a101_003,a101_004,a101_006,a101_012,a101_101,xs_return_rank,xs_peer_return,xs_peer_residual,xs_group_residual,xs_market_beta,xs_market_residual,xs_peer_count,seasonal_rvol,momentum_1,SPY_return_1,SPY_relative_1,QQQ_return_1,QQQ_relative_1,SOXX_return_1,SOXX_relative_1,momentum_3,SPY_return_3,SPY_relative_3,QQQ_return_3,QQQ_relative_3,SOXX_return_3,SOXX_relative_3,momentum_12,SPY_return_12,SPY_relative_12,QQQ_return_12,QQQ_relative_12,SOXX_return_12,SOXX_relative_12,trend_efficiency_12,volume_x_return,volume_x_efficiency,overnight_gap,session_fraction,sr_previous_high_distance_bps,sr_previous_low_distance_bps,sr_previous_close_distance_bps,sr_opening_high_distance_bps,sr_opening_low_distance_bps,sr_pivot_high_distance_bps,sr_pivot_low_distance_bps,sr_vwap_distance_bps,sr_running_range_position,sr_resistance_cross_up,sr_support_cross_down,sr_resistance_rejection_bps,sr_support_rebound_bps,sr_last_upbreak_close_distance_bps,sr_last_upbreak_low_distance_bps,sr_last_downbreak_close_distance_bps,sr_last_downbreak_high_distance_bps,sr_upbreak_age_bars,sr_downbreak_age_bars,target_weight,calibrated_forecast_5m_bps,calibrated_forecast_15m_bps,calibrated_forecast_30m_bps,calibrated_forecast_60m_bps,raw_forecast_5m_bps,raw_forecast_15m_bps,raw_forecast_30m_bps,raw_forecast_60m_bps,marked_shares,marked_weight,marked_pnl
2026-09-14 09:30:00-04:00,2026-09-14 09:35:00-04:00,1521.5250244140625,1544.0,1515.31005859375,1518.5,1442238.0,-0.0019881529160044,0.0188560430790801,-0.1054385009445646,0.0147713479734535,0.0020965421896221,-0.0146629586998357,,,,,,,,,,,,,,,,,,-0.1054348259692703,,,,,,,0,0.0021668803621324,,,,,,,,,,,,,,,,,,,,,,,,,-0.06864606469763,0.0,-1173.2305947413267,-608.0041410831261,-704.977387399336,,,,,-48.73522122629037,0.1111867522167571,,,,,,,,,,,0.0,1.9777813985604153,-1.2745825663316053,-5.093506430471337,-0.2641990355971074,-29.595775114541436,-11.0825210881727,-45.63033662449225,-25.957297355443963,0,0.0,0.0
2026-09-14 09:35:00-04:00,2026-09-14 09:40:00-04:00,1519.0,1525.7899169921875,1505.0,1513.1400146484375,400072.0,-0.0038577915415158,0.0136865812983459,-0.2818667026792027,0.0044699914365947,0.0053587983202353,-0.0029689846578752,,,,,,,,,,,,,,,,,-5.3599853515625,-0.2818531454752321,0.75,-0.0063282351278873,0.0027984456306449,-0.0015744841860949,,,3,-0.0460448507138115,-0.0035297894972423,-0.0001515651881149,-0.0033782243091273,-0.0005404597187856,-0.0029893297784566,-0.0003430248896544,-0.0031867646075879,,,,,,,,,,,,,,,,0.0001625286304517,,-0.06864606469763,0.0128205128205128,-1204.3872326825888,-641.1559094240748,-737.7868605939242,,,,,-67.89848279406208,0.2087183243189102,0.0,,0.0,,,,,,,,2.9237266937243265e-10,0.12107322685140529,8.03164694503652,15.645813915181456,10.434870369741608,5.593743470128028,-19.72695373998257,-1.0527435023617506,2.3492074688788747,0,0.0,0.0
2026-09-14 09:40:00-04:00,2026-09-14 09:45:00-04:00,1513.1199951171875,1521.7900390625,1509.02001953125,1518.3900146484375,219495.0,0.0034828827510417,0.0084395286378202,0.4126868810461191,0.0022470289369212,0.0027096169498572,0.0039454707639777,,,,,,,,,,,,,,,,,5.25,0.412654566720734,1.0,0.0017125562898859,0.0017570499257818,0.0006502994548074,,,3,-0.4150339434619426,0.0034696062156678,0.0011073016494225,0.0023623045662453,0.0021695198395108,0.0013000863761569,0.0063072701204842,-0.0028376639048164,,,,,,,,,,,,,,,,-0.0014400043499486,,-0.06864606469763,0.0256410256410256,-1173.8699199544967,-608.6844057959462,-705.6506283146002,-165.86778077436804,88.97019699958486,,,-28.50181749216585,0.3433337089342949,0.0,,0.0,,,,,,,,0.21991202558646128,4.115314558193291,14.395701659364718,20.83964527012464,18.676119454853755,-0.3020608520288952,-16.90912611048484,32.56566428047482,14.004927383347354,0,0.0,0.0
2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,1518.7099609375,1547.6700439453125,1518.3299560546875,1546.0,366707.0,0.0179692237256769,0.0193190857012048,0.9301280611098312,0.001099646402715,0.0002502155728128,0.0171197928957746,,,,,,,,,,,,,,,,,-27.6099853515625,0.930096360579038,1.0,0.0019005325321679,0.0162831917318217,0.011274370675764,,,3,0.0424661087717428,0.0181837242639897,0.0011588007978993,0.0170249234660904,0.0027769205430954,0.0154068037208943,0.0070699960024809,0.0111137282615088,0.0181099769509385,0.0021154767445181,0.0159945002064203,0.0044093286402084,0.01370064831073,0.013074229576319,0.0050357473746194,,,,,,,,,0.0007721920124699,,-0.06864606469763,0.0384615384615384,-1013.3780042608432,-437.91531255483295,-536.6447421266862,12.953367875647714,272.4252491694345,,,138.13587387335292,0.960861443042972,1.0,0.0,0.0,0.0,12.953367875647714,-166.25676130383792,,,0.0,,0.5750596927532726,11.743342733414089,29.80105328253362,52.19279655746776,94.22836951546505,24.697784838756327,65.78341815728002,155.81800989569538,168.43030932550505,6,0.1967934453569949,159.18410449218754
2026-09-14 09:50:00-04:00,2026-09-14 09:55:00-04:00,1546.699951171875,1548.0,1523.050048828125,1524.77001953125,244401.0,-0.0141785299883209,0.016131086803857,-0.8789568961299125,0.0008405307229369,0.0011120260925991,-0.0139070346186587,,0.9995999332635012,0.008450666146796,0.4597678960755706,2.187317564167086,-0.1550202971029066,,,,,,,,,,,-21.22998046875,-0.8789216687396139,0.25,0.0018044822286643,-0.0155366817556696,-0.0107271618374853,,,3,-0.2725917162404991,-0.0137321995270052,-0.0001578280927743,-0.0135743714342309,-0.0008865304906529,-0.0128456690363523,-0.0051582251169077,-0.0085739744100974,0.0076860070913626,0.0021091996394391,0.0055768074519235,0.0040615439649673,0.0036244631263953,0.0081944004129783,-0.0005083933216156,,,,,,,,,0.0037432838368233,,-0.06864606469763,0.0512820512820512,-1136.7840905801074,-569.2237673769507,-666.5974247227368,-124.54650562661928,131.36225602159436,,,-5.28096939560796,0.4597678960755814,0.0,0.0,0.0,0.0,-124.54650562661928,-135.68621225307663,,,1.0,,0.1441029035103701,-0.5835024202434027,6.922336996027308,9.323783762136067,-8.333309534523547,10.626272058731445,-29.255178154560763,4.798577913772557,-25.310844576261378,17,0.554547147844749,-217.93187609863529
2026-09-14 09:55:00-04:00,2026-09-14 10:00:00-04:00,1524.7900390625,1536.22998046875,1524.219970703125,1532.4300537109375,168743.0,0.0050105355181457,0.0078765006708787,0.6361372553004979,0.0024920983613906,0.0003738667913423,0.0028923039480973,0.9909098273835047,0.996421348439464,0.008392891926863,0.6379082258357409,1.6586382842547542,-0.009950160729676,,,,,,,,,,,7.6600341796875,0.6360842924549855,1.0,-0.0013575421046495,0.0063812729503297,0.0044779127243592,,,3,-0.4095208434666676,0.0050237308456801,-0.0002301956100645,0.0052539264557447,-4.254556331495518e-05,0.0050662764089951,-0.0010209386196012,0.0060446694652814,0.0092466618767581,0.0007703638263187,0.0084762980504393,0.0018453023414259,0.0074013595353321,0.0008524490665202,0.0083942128102378,,,,,,,,,-0.0020573224932724,,-0.06864606469763,0.0641025641025641,-1092.2576794240313,-521.8460859184148,-619.7089223101648,-74.93488529185521,182.2594930959309,,,42.82502217314743,0.6379082258357558,0.0,0.0,0.0,0.0,-74.93488529185521,-128.10899803675557,,,2.0,,0.2508777456587194,5.436534169870065,15.169140601613748,22.13690987970344,26.75738499906546,-5.926581118953569,-9.795932755387566,35.327917964497374,25.88786179016221,4,0.1311632052149568,-196.9426207275392
2026-09-14 10:00:00-04:00,2026-09-14 10:05:00-04:00,1532.0899658203125,1550.0,1530.9300537109375,1545.655029296875,210276.0,0.0088539601323604,0.0124470146757028,0.711332023223473,0.0028359762155341,0.0007570783278082,0.0067750622446344,0.978963601817911,0.9921030206430166,0.0079872630502999,0.8939733339687844,1.150508855028629,0.3725418418397767,,,,,,,,,,,-13.2249755859375,0.7112947239719449,1.0,-0.0016516298478094,0.0102816978590129,0.0088359411431165,,,3,-0.2103929109748761,0.0086300680112034,0.0006118814708733,0.0080181865403301,0.0006376052539434,0.00799246275726,0.0009017488239653,0.0077283191872381,-0.0002231375828751,0.000223656697085,-0.0004467942799601,-0.0002920254418093,6.8887858934219e-05,-0.0052777159861279,0.0050545784032527,,,,,,,,,-0.0018157051307882,,-0.06864606469763,0.0769230769230769,-1015.3832573711852,-440.04897301923694,-538.7563723448175,10.719101663698716,270.13308502906955,,,122.04563328367612,0.9034450954861112,1.0,0.0,0.0,0.0,10.719101663698716,-84.649911198591,,,0.0,,0.2351235828476361,4.135882614350819,12.184814240079003,19.65424019100475,28.10012805754449,4.502043190698523,7.473354759750007,40.64203654526446,39.225981780395564,7,0.2310396801217343,-105.64566290283256
2026-09-14 10:05:00-04:00,2026-09-14 10:10:00-04:00,1545.6500244140625,1556.6300048828125,1543.949951171875,1553.1650390625,238532.0,0.0048620415551614,0.0082037029797507,0.5926642599277511,0.0022417531560069,0.0010999082685823,0.0037201966677368,0.9776102194297054,0.9917838668645992,0.0074093973024666,0.9095310338672736,1.0301837908540572,0.3162064947207969,,,,,,,0.3872983346207416,,,,-7.510009765625,0.5926175237279964,1.0,0.0021757707994508,0.0026830169787258,0.002612469513723,,,3,0.0171296188706173,0.0048587877781767,0.0005391120278326,0.004319675750344,0.0014230460167761,0.0034357417614006,0.0037941367950797,0.0010646509830969,0.0186224933383587,0.000920862731716,0.0177016306066426,0.0020189253388489,0.0166035679995097,0.0036735706538582,0.0149489226845005,,,,,,,,,8.3229182813381e-05,,-0.06864606469763,0.0897435897435897,-971.728911350499,-393.5991998093746,-492.7861974404146,59.35906128562208,320.0334821428563,,,159.5403717788213,0.9328885242568324,0.0,0.0,0.0,0.0,59.35906128562208,-0.3241504412243579,,,1.0,,0.36841834553984804,7.326274029744492,21.934610670565714,37.597623828086675,57.888062099646085,18.104761996900447,28.53428724540196,98.46796307446405,97.5213959963163,7,0.2322637433463836,-53.07559454345756
2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,1553.205078125,1562.9200439453125,1553.205078125,1557.5699462890625,192192.0,0.0028102329985501,0.0062547862849123,0.449293208519147,0.0034445532863622,0.0,-0.0006343202878121,0.9925717966524532,0.990464679453836,0.0088864278406777,0.8658114293587034,1.096969696969697,-0.0532402305653302,,,,,,,0.3492151478847886,,-0.5555555555555556,,4.4049072265625,0.4492469657455125,1.0,-0.0007398486294753,0.0035759330865536,0.001889218880493,,,3,-0.1531009933851438,0.0028360844570782,-0.0005651329117203,0.0034012173687986,0.0002545001389437,0.0025815843181344,0.0008376956467035,0.0019983888103747,0.0164052463714388,0.0005855398089169,0.0158197065625218,0.0023165834182334,0.0140886629532053,0.0055409392131393,0.0108643071582994,,,,,,,,,-0.0004342073477028,,-0.06864606469763,0.1025641025641025,-946.1239720416914,-366.35463581149,-465.82293614485513,87.88825316750292,349.30196869809026,,,177.65398472932236,0.9076295994992424,0.0,0.0,0.0,0.0,87.88825316750292,59.618381638602,,,2.0,,0.3658893680149957,4.886286269875698,20.34452497176797,49.329387438215925,88.61852519840343,16.413980166338686,37.90114910403777,59.21425387392056,141.78179282646147,11,0.3658893671570987,-7.888181457521568
2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,1558.18994140625,1565.9200439453125,1555.875,1565.690185546875,143420.0,0.0048134338063151,0.0064466106976964,0.7466611576273121,0.0001475162894647,0.0014856606019165,0.0061515781187669,0.9738644551818966,0.9905548780326168,0.0080600848470477,0.9944878178725608,1.3291911867243065,-0.1922694324313334,,,,,,,0.3872983346207416,,-0.5555555555555556,0.3615319442126172,8.1202392578125,0.7465868337281788,1.0,-0.0028976611901537,0.0081110638223494,0.0087608437753967,,,3,-0.2700798652329859,0.0052134026321957,-0.000788984777249,0.0060023874094448,-0.0009895284610869,0.0062029310932826,-0.0001095962860847,0.0053229989182804,0.0129622431074507,-0.0008152895606257,0.0137775326680764,0.000686719522003,0.0122755235854477,0.004524906507608,0.0084373365998426,,,,,,,,,-0.0014080350803087,,-0.06864606469763,0.1153846153846153,-898.9224709259591,-316.1305637121892,-416.11743234433175,140.4804763398637,403.25704682308896,,,222.2302217416816,0.9962268839030411,0.0,0.0,0.0,0.0,140.4804763398637,76.91062176165886,,,3.0,,0.3670967922211936,6.2463126172838255,19.773770248354207,45.310214606573304,84.73954975428315,-0.3360758791680959,28.436535294124226,42.968260808855874,124.8466293704186,11,0.3663470203917684,81.43445037841593
