date,hour,symbol,direction,gross_pnl,costs,net_pnl
2026-08-31,9,SNDK,long,-252.44970703125,0.0,-252.44970703125
2026-08-31,9,SNDK,long,27.7392578125,0.0,27.7392578125
2026-08-31,9,SNDK,long,215.28076171875,0.0,215.28076171875
2026-08-31,9,SNDK,long,30.4195556640625,0.0,30.4195556640625
2026-08-31,11,SNDK,long,-5.625,0.0,-5.625
2026-08-31,11,SNDK,long,-0.92529296875,0.0,-0.92529296875
2026-08-31,11,SNDK,long,14.749755859375,0.0,14.749755859375
2026-08-31,11,SNDK,long,0.250244140625,0.0,0.250244140625
2026-08-31,11,SNDK,long,-21.419677734375,0.0,-21.419677734375
2026-08-31,11,SNDK,long,-1.140380859375,0.0,-1.140380859375
2026-08-31,12,SNDK,long,14.89990234375,0.0,14.89990234375
2026-08-31,12,SNDK,long,3.1005859375,0.0,3.1005859375
2026-08-31,12,SNDK,long,-119.599609375,0.0,-119.599609375
2026-08-31,12,SNDK,long,7.5048828125,0.0,7.5048828125
2026-08-31,12,SNDK,long,-150.6671142578125,0.0,-150.6671142578125
2026-08-31,12,SNDK,long,9.1463623046875,0.0,9.1463623046875
2026-08-31,12,SNDK,long,85.25,0.0,85.25
2026-08-31,12,SNDK,long,-3.8900146484375,0.0,-3.8900146484375
2026-08-31,12,SNDK,long,-0.0850830078125,0.0,-0.0850830078125
2026-08-31,12,SNDK,long,42.00439453125,0.0,42.00439453125
2026-08-31,12,SNDK,long,-5.88818359375,0.0,-5.88818359375
2026-08-31,12,SNDK,long,119.384765625,0.0,119.384765625
2026-08-31,12,SNDK,long,-3.885498046875,0.0,-3.885498046875
2026-08-31,12,SNDK,long,52.001953125,0.0,52.001953125
2026-08-31,12,SNDK,long,-2.9998779296875,0.0,-2.9998779296875
2026-08-31,12,SNDK,long,26.873779296875,0.0,26.873779296875
2026-08-31,12,SNDK,long,-5.8746337890625,0.0,-5.8746337890625
2026-08-31,12,SNDK,long,0.8758544921875,0.0,0.8758544921875
2026-08-31,12,SNDK,long,-13.372802734375,0.0,-13.372802734375
2026-08-31,12,SNDK,long,-7.5042724609375,0.0,-7.5042724609375
2026-08-31,12,SNDK,long,3.7506103515625,0.0,3.7506103515625
2026-08-31,13,SNDK,long,17.7001953125,0.0,17.7001953125
2026-08-31,13,SNDK,long,0.1495361328125,0.0,0.1495361328125
2026-08-31,13,SNDK,long,-6.56982421875,0.0,-6.56982421875
2026-08-31,13,SNDK,long,0.94482421875,0.0,0.94482421875
2026-08-31,13,SNDK,long,-15.3125,0.0,-15.3125
2026-08-31,13,SNDK,long,-1.3494873046875,0.0,-1.3494873046875
2026-08-31,13,SNDK,long,7.39990234375,0.0,7.39990234375
2026-08-31,13,SNDK,long,-2.0001220703125,0.0,-2.0001220703125
